,,,,,,
Агент,№(из...),ЛС,Телефон,Регион,Баланс,ИНН
"ООО ""ИНТРАСТПЕЙ""",,23028577,9224642790,Ямало-Ненецкий автономный округ,"-66,72",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028578,9224642779,Ямало-Ненецкий автономный округ,"115,69",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028579,9224642771,Ямало-Ненецкий автономный округ,"-102,49",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028581,,Ямало-Ненецкий автономный округ,"18,93",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028582,,Ямало-Ненецкий автономный округ,"2,42",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028584,9224642733,Ямало-Ненецкий автономный округ,"-248,17",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028585,9224642725,Ямало-Ненецкий автономный округ,"115,76",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028586,9224642723,Ямало-Ненецкий автономный округ,"-958,33",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028587,,Ямало-Ненецкий автономный округ,0,7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028589,9224642704,Ямало-Ненецкий автономный округ,"20,85",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028590,,Ямало-Ненецкий автономный округ,"101,16",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028627,9224642691,Ямало-Ненецкий автономный округ,"-159,75",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028644,,Ямало-Ненецкий автономный округ,"52,2",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028646,9224642670,Ямало-Ненецкий автономный округ,"-203,25",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028647,9224642664,Ямало-Ненецкий автономный округ,"-303,54",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028649,,Ямало-Ненецкий автономный округ,"106,4",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028650,,Ямало-Ненецкий автономный округ,"237,86",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028651,,Ямало-Ненецкий автономный округ,"35,93",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028653,,Ямало-Ненецкий автономный округ,"44,77",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028654,9224642625,Ямало-Ненецкий автономный округ,"-35,59",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028655,,Ямало-Ненецкий автономный округ,"29,16",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028656,,Ямало-Ненецкий автономный округ,0,7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028657,,Ямало-Ненецкий автономный округ,"16,14",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028658,9224642562,Ямало-Ненецкий автономный округ,"-59,08",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028659,9224642561,Ямало-Ненецкий автономный округ,"-102,78",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028660,,Ямало-Ненецкий автономный округ,0,7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028661,,Ямало-Ненецкий автономный округ,"119,11",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028662,9224642508,Ямало-Ненецкий автономный округ,"115,74",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028663,,Ямало-Ненецкий автономный округ,0,7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028664,,Ямало-Ненецкий автономный округ,"17,1",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028665,,Ямало-Ненецкий автономный округ,"38,27",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028667,9224642470,Ямало-Ненецкий автономный округ,"-39,52",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028668,,Ямало-Ненецкий автономный округ,"54,12",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028669,,Ямало-Ненецкий автономный округ,"70,74",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028670,,Ямало-Ненецкий автономный округ,0,7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028671,,Ямало-Ненецкий автономный округ,"4,1",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028672,9224642445,Ямало-Ненецкий автономный округ,"-84,59",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028673,9224642434,Ямало-Ненецкий автономный округ,"-892,78",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028674,9224642422,Ямало-Ненецкий автономный округ,"51,06",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028676,9224642413,Ямало-Ненецкий автономный округ,"66,66",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028678,9224642412,Ямало-Ненецкий автономный округ,"68,47",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028679,,Ямало-Ненецкий автономный округ,"52,63",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028680,,Ямало-Ненецкий автономный округ,"45,4",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028681,,Ямало-Ненецкий автономный округ,"141,1",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028682,,Ямало-Ненецкий автономный округ,"43,1",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028683,9224642343,Ямало-Ненецкий автономный округ,"-748,12",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028684,,Ямало-Ненецкий автономный округ,"47,77",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028685,,Ямало-Ненецкий автономный округ,"23,54",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028686,,Ямало-Ненецкий автономный округ,"48,48",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028687,9224642286,Ямало-Ненецкий автономный округ,"-270,15",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028688,,Ямало-Ненецкий автономный округ,"14,99",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028690,9224641672,Ямало-Ненецкий автономный округ,"-140,65",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028691,,Ямало-Ненецкий автономный округ,"34,08",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028692,9224642205,Ямало-Ненецкий автономный округ,"57,36",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028693,,Ямало-Ненецкий автономный округ,0,7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028694,9224642150,Ямало-Ненецкий автономный округ,"5,59",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028695,9224642097,Ямало-Ненецкий автономный округ,"-440,86",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028696,9224642094,Ямало-Ненецкий автономный округ,"20,63",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028697,,Ямало-Ненецкий автономный округ,0,7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028699,9224642078,Ямало-Ненецкий автономный округ,"-242,94",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028702,,Ямало-Ненецкий автономный округ,"25,12",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028703,9224642063,Ямало-Ненецкий автономный округ,"99,81",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028704,,Ямало-Ненецкий автономный округ,"8,58",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028706,9224642033,Ямало-Ненецкий автономный округ,"-796,25",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028707,,Ямало-Ненецкий автономный округ,"34,69",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028708,9224642023,Ямало-Ненецкий автономный округ,"100,11",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028709,9224641993,Ямало-Ненецкий автономный округ,"115,16",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028710,9224641989,Ямало-Ненецкий автономный округ,"-3,71",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028711,9224641984,Ямало-Ненецкий автономный округ,"-213,26",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028712,,Ямало-Ненецкий автономный округ,0,7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028713,,Ямало-Ненецкий автономный округ,"53,86",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028714,,Ямало-Ненецкий автономный округ,0,7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028715,,Ямало-Ненецкий автономный округ,"36,02",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028716,,Ямало-Ненецкий автономный округ,"42,13",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028717,,Ямало-Ненецкий автономный округ,"179,83",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028718,9224641927,Ямало-Ненецкий автономный округ,"-55,94",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028719,,Ямало-Ненецкий автономный округ,"97,16",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028720,,Ямало-Ненецкий автономный округ,"38,71",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028721,9224641883,Ямало-Ненецкий автономный округ,"-352,97",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028722,9224641821,Ямало-Ненецкий автономный округ,"-971,13",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028724,9224641818,Ямало-Ненецкий автономный округ,"-658,28",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028725,,Ямало-Ненецкий автономный округ,"74,94",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028727,9224641808,Ямало-Ненецкий автономный округ,"-109,03",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028728,9224641798,Ямало-Ненецкий автономный округ,"-632,6",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028729,,Ямало-Ненецкий автономный округ,"48,65",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028730,9224641754,Ямало-Ненецкий автономный округ,48,7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028732,9224641722,Ямало-Ненецкий автономный округ,"-484,15",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028733,,Ямало-Ненецкий автономный округ,0,7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028734,9224641720,Ямало-Ненецкий автономный округ,"-1317,54",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028735,9224641615,Ямало-Ненецкий автономный округ,"67,62",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028736,9224641614,Ямало-Ненецкий автономный округ,"-85,89",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028738,9224641573,Ямало-Ненецкий автономный округ,"-313,78",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028739,,Ямало-Ненецкий автономный округ,"50,08",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028740,,Ямало-Ненецкий автономный округ,"20,94",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028741,9224641557,Ямало-Ненецкий автономный округ,"-104,55",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028742,9224641552,Ямало-Ненецкий автономный округ,"-244,21",7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028743,,Ямало-Ненецкий автономный округ,0,7202210684
"ООО ""ИНТРАСТПЕЙ""",,23028744,,Ямало-Ненецкий автономный округ,0,7202210684
